,text,Sentiment,created_at
211,"RT @LouiseMartinCBC: Dr. Morrison: NO new cases of COVID-19 on PEI. Morrison says she wants to focus on ""hope"". Hope we can get through thi…",positive,04-21
212,"RT @CGTNOfficial: At least 710 crew members from the USS Theodore Roosevelt have tested positive for Covid-19, the US Navy says, with nine…",negative,04-21
213,"RT @ChinaDaily: How does #China manage to largely contain the outbreak? 

—Traditional Chinese medicine plays a positive role. The combinat…",positive,04-21
214,"RT @ChinaDaily: How does #China manage to largely contain the outbreak? 

—Traditional Chinese medicine plays a positive role. The combinat…",positive,04-21
215,"RT @CGTNOfficial: At least 710 crew members from the USS Theodore Roosevelt have tested positive for Covid-19, the US Navy says, with nine…",negative,04-21
216,RT @CGTNOfficial: Regulators at the U.S. Food and Drug Administration on Tuesday authorized the first coronavirus test that lets people col…,positive,04-21
217,"RT @CGTNOfficial: At least 710 crew members from the USS Theodore Roosevelt have tested positive for Covid-19, the US Navy says, with nine…",negative,04-21
218,"RT @CGTNOfficial: At least 710 crew members from the USS Theodore Roosevelt have tested positive for Covid-19, the US Navy says, with nine…",negative,04-21
219,"RT @CGTNOfficial: At least 710 crew members from the USS Theodore Roosevelt have tested positive for Covid-19, the US Navy says, with nine…",negative,04-21
220,"RT @CGTNOfficial: At least 710 crew members from the USS Theodore Roosevelt have tested positive for Covid-19, the US Navy says, with nine…",negative,04-21
221,"RT @CGTNOfficial: At least 710 crew members from the USS Theodore Roosevelt have tested positive for Covid-19, the US Navy says, with nine…",negative,04-21
222,"At least 710 crew members from the USS Theodore Roosevelt have tested positive for Covid-19, the US Navy says, with… https://t.co/oTQ4tvyclI",negative,04-21
223,"RT @ChinaDaily: How does #China manage to largely contain the outbreak? 

—Testing was done on all people in need as soon as possible with…",positive,04-21
224,RT @CGTNOfficial: The actual number of infections from COVID-19 in Los Angeles County may be as high as 55 times the current number of conf…,positive,04-21
225,RT @ChinaDaily: How did China manage to contain the COVID-19 epidemic so quickly? How did China succeed in keeping the fatality rate relati…,positive,04-21
226,"RT @caixin: Huawei’s growth evaporated as the Covid-19 pandemic dried up smartphone demand and slowed 5G rollouts, compounding U.S. blackli…",negative,04-21
227,"@BREAKING At least 710 crew members from the USS Theodore Roosevelt have tested positive for Covid-19, the US Navy… https://t.co/UBQgkQAQG5",negative,04-21
228,"You guys, South Korea left its borders open for MONTHS &amp; managed to keep the Covid-19 outbreak under control most o… https://t.co/1sqKp3hy5K",positive,04-21
229,RT @LouiseMartinCBC: P.E.I. hopes to ease up some COVID-19 restrictions in early May | CBC News https://t.co/Fbb5dTUyT0,positive,04-21
230,"@BREAKING At least 710 crew members from the USS Theodore Roosevelt have tested positive for Covid-19, the US Navy… https://t.co/o94J1DPpYx",negative,04-21
231,RT @CGTNOfficial: The actual number of infections from COVID-19 in Los Angeles County may be as high as 55 times the current number of conf…,positive,04-21
232,RT @ChinaDaily: How did China manage to contain the COVID-19 epidemic so quickly? How did China succeed in keeping the fatality rate relati…,positive,04-21
233,"RT @ChinaDaily: How does #China manage to largely contain the outbreak? 

—Traditional Chinese medicine plays a positive role. The combinat…",positive,04-21
234,RT @CGTNOfficial: The actual number of infections from COVID-19 in Los Angeles County may be as high as 55 times the current number of conf…,positive,04-21
235,"Huawei’s growth evaporated as the Covid-19 pandemic dried up smartphone demand and slowed 5G rollouts, compounding… https://t.co/2syf7Ris5Z",negative,04-21
236,RT @CGTNOfficial: The actual number of infections from COVID-19 in Los Angeles County may be as high as 55 times the current number of conf…,positive,04-21
237,The actual number of infections from COVID-19 in Los Angeles County may be as high as 55 times the current number o… https://t.co/2Sb0USiA6o,positive,04-21
238,RT @CGTNOfficial: Regulators at the U.S. Food and Drug Administration on Tuesday authorized the first coronavirus test that lets people col…,positive,04-21
239,"RT @ChinaDaily: How does #China manage to largely contain the outbreak? 

—Traditional Chinese medicine plays a positive role. The combinat…",positive,04-21
240,RT @ChinaDaily: How did China manage to contain the COVID-19 epidemic so quickly? How did China succeed in keeping the fatality rate relati…,positive,04-21
241,Please take down that picture of me. I was having a bad tentacles day. https://t.co/ShU1xoMubG,negative,04-21
242,"RT @ChinaDaily: How does #China manage to largely contain the outbreak? 

—Traditional Chinese medicine plays a positive role. The combinat…",positive,04-21
243,RT @ChinaDaily: How did China manage to contain the COVID-19 epidemic so quickly? How did China succeed in keeping the fatality rate relati…,positive,04-21
244,"RT @LouiseMartinCBC: Dr. Morrison: NO new cases of COVID-19 on PEI. Morrison says she wants to focus on ""hope"". Hope we can get through thi…",positive,04-21
245,RT @CGTNOfficial: Regulators at the U.S. Food and Drug Administration on Tuesday authorized the first coronavirus test that lets people col…,positive,04-21
246,"RT @ChinaDaily: How does #China manage to largely contain the outbreak? 

—Traditional Chinese medicine plays a positive role. The combinat…",positive,04-21
247,RT @ChinaDaily: How did China manage to contain the COVID-19 epidemic so quickly? How did China succeed in keeping the fatality rate relati…,positive,04-21
248,Regulators at the U.S. Food and Drug Administration on Tuesday authorized the first coronavirus test that lets peop… https://t.co/K0ZJxeerkP,positive,04-21
249,"RT @ChinaDaily: How does #China manage to largely contain the outbreak? 

—Traditional Chinese medicine plays a positive role. The combinat…",positive,04-21
250,RT @LouiseMartinCBC: P.E.I. hopes to ease up some COVID-19 restrictions in early May | CBC News https://t.co/Fbb5dTUyT0,positive,04-21
251,"RT @ChinaDaily: How does #China manage to largely contain the outbreak? 

—Testing was done on all people in need as soon as possible with…",positive,04-21
252,"RT @ChinaDaily: How does #China manage to largely contain the outbreak? 

—Traditional Chinese medicine plays a positive role. The combinat…",positive,04-21
253,"RT @BBCLBicker: South Koreans are being warned that there could be an ""unexpected, explosive spread of covid-19 anytime, even tomorrow"".…",positive,04-21
254,"RT @ChinaDaily: How does #China manage to largely contain the outbreak? 

—Traditional Chinese medicine plays a positive role. The combinat…",positive,04-21
255,"RT @ChinaDaily: How does #China manage to largely contain the outbreak? 

—Traditional Chinese medicine plays a positive role. The combinat…",positive,04-21
256,"RT @LouiseMartinCBC: Dr. Morrison: NO new cases of COVID-19 on PEI. Morrison says she wants to focus on ""hope"". Hope we can get through thi…",positive,04-21
257,RT @ChinaDaily: Huawei's sales revenue saw a 1.4 percent year-on-year growth in the first quarter amid challenges from the Covid_19 pandemi…,positive,04-21
258,"RT @ChinaDaily: How does #China manage to largely contain the outbreak? 

—Traditional Chinese medicine plays a positive role. The combinat…",positive,04-21
259,"RT @ChinaDaily: How does #China manage to largely contain the outbreak? 

—Traditional Chinese medicine plays a positive role. The combinat…",positive,04-21
260,RT @LouiseMartinCBC: P.E.I. hopes to ease up some COVID-19 restrictions in early May | CBC News https://t.co/Fbb5dTUyT0,positive,04-21
261,"How does #China manage to largely contain the outbreak? 

—Traditional Chinese medicine plays a positive role. The… https://t.co/lQFqeP1Q0v",positive,04-21
262,RT @CGTNOfficial: The number of people facing acute food insecurity could nearly double this year to 265 million due to the economic fallou…,positive,04-21
263,RT @CGTNOfficial: The real number of COVID-19 cases in LA may be 55 times bigger than the confirmed cases reported. (Xinhua) https://t.co/l…,positive,04-21
264,RT @CGTNOfficial: The number of people facing acute food insecurity could nearly double this year to 265 million due to the economic fallou…,positive,04-21
265,"RT @JackMa: A second handbook, which focuses on hospital response strategy and frontline treatment experience, is now available. We hope it…",positive,04-21
266,"RT @JackMa: Knowledge is power! Yesterday, we hosted our first COVID-19 China-Africa GMCC webinar. The 2nd Affiliated Hospital Zhejiang Uni…",positive,04-21
267,RT @issuemakerslab: North Korea's RGB-D5 launched the APT attacks with document malware related to COVID-19 and recommendations for wearing…,positive,04-21
268,RT @ChinaDaily: The COVID-19 pandemic has infected over 2 million people around the world as of April 21. While the number of new infection…,positive,04-21
269,"RT @BBCLBicker: South Koreans are being warned that there could be an ""unexpected, explosive spread of covid-19 anytime, even tomorrow"".…",positive,04-21
270,"RT @ChinaDaily: How does #China manage to largely contain the outbreak? 

—Testing was done on all people in need as soon as possible with…",positive,04-21
271,"RT @ChinaDaily: How does #China manage to largely contain the outbreak? 

—Testing was done on all people in need as soon as possible with…",positive,04-21
272,"RT @ChinaDaily: How does #China manage to largely contain the outbreak? 

—Testing was done on all people in need as soon as possible with…",positive,04-21
273,RT @LouiseMartinCBC: P.E.I. hopes to ease up some COVID-19 restrictions in early May | CBC News https://t.co/Fbb5dTUyT0,positive,04-21
274,FDA greenlights first Covid-19 test with at-home sample collection https://t.co/Fzy1upgBe4,positive,04-21
275,"(3/3) I cannot express my gratitude enough to @ugent's leadership, Department of Educational Policy &amp; all co-worker… https://t.co/TWXZb95AxA",positive,04-21
276,"RT @BBCLBicker: Health officials in South Korea are warning of a second wave of covid-19 in winter. 

This is not new. There has been no le…",negative,04-21
